state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,homicide,homicide_rate,robbery,robbery_rate,rape,rape_rate,aggravated_assault,aggravated_assault_rate,burglary,burglary_rate,larceny,larceny_rate,motor_vehicle_theft,motor_vehicle_theft_rate,ownership_fss,firearm_suicide_rate,total_suicide_rate,firearm_homicide_rate,nonfirearm_homicide_rate,homicide_rate_kalesan,firearm_suicides,total_suicides,ownership_rand,ownership_rand_se
Pennsylvania,PA,2016,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,18,12788468.0,40389.0,315.82359982446684,222394.0,1739.0198732170263,5.333333333333333,50572.0,66099.94018051676,16.36405438530173,11.09892312085475,674,5.270943299430637,12314,96.30029048841077,4459,34.871121917153125,22942,179.41540233759298,35178,275.10570235514973,174147,1361.8975708693577,13069,102.20468543065131,0.496187087,7.634407618074992,15.38614732044417,4.208310757,1.447095706,5.655406463,976.0,1967.0,0.402,0.028
Pennsylvania,PA,2017,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,18,12794679.0,40030.0,312.8644337227999,210316.0,1643.7770732661602,4.9750000000000005,51886.0,66402.07520231504,16.36453993933635,11.103483588023073,742,5.801204602153467,11777,92.07653180533877,4216,32.96210054269409,23295,182.12811483445418,31925,249.6003462584224,165434,1293.4184395588363,12957,101.30216715647234,0.489162562,7.754458091058579,15.852517547682693,4.701091411,1.475924048,6.177015458,993.0,2030.0,,
Pennsylvania,PA,2018,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,18,12809107.0,39099.0,305.2437613332452,190633.0,1488.261437741132,4.408333333333333,54468.0,68046.77724169104,16.365666960279828,11.12795064827617,784,6.124558840371029,9854,76.97883011864302,4490,35.07559846079837,23971,187.2599489318035,27054,211.34415161657887,150441,1175.2356588064515,13138,102.63323219999309,0.509190263,8.003398125721283,15.717893099587258,4.536560303,1.561638659,6.098198962,1025.0,2013.0,,
Pennsylvania,PA,2019,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,20,12798883.0,39160.0,305.9642001571543,179670.0,1403.794377993767,4.266666666666667,56139.0,68885.28623056486,16.36486845945698,11.140197881664449,676,5.281710911803788,9749,76.17070958457859,4345,33.94827501743707,24390,190.56350464333488,23324,182.23465282087506,143937,1124.6059519412747,12409,96.95377323161718,0.508438819,7.530079896178632,14.810198633977894,4.280584837,1.359163799,5.639748636,964.0,1896.0,,
Pennsylvania,PA,2020,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,20,12995576.0,49793.0,383.1534669952298,210167.0,1617.2195830334877,8.833333333333334,60245.0,73008.79370395803,16.3801195498157,11.198335174573655,1009,7.893138945686286,10728,83.92229396364964,4228,33.07452077538317,33828,264.627457140412,31774,248.55956081291978,162919,1274.4720553937207,15474,121.04899112542081,0.542502952,7.189092855387211,13.251711966295906,6.164314657,1.611483273,7.775797931,919.0,1694.0,,
Pennsylvania,PA,2021,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,20,13016628.0,36664.0,281.6704910058119,162165.0,1245.829565076301,5.95,63779.0,73835.12234502708,16.38173817502687,11.209589809912352,1087,8.353789358010134,8207,63.07226242979685,4309,33.11543545875407,23061,177.22790835793168,18494,142.12969676820558,126373,971.1991007725987,17298,132.93822292075373,0.52891,7.660055790099412,14.48265312370852,6.61515,1.84395,8.4591,997.0,1885.0,,
Pennsylvania,PA,2022,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,20,12984655.0,37258.0,286.93869802470687,195015.0,1501.8881903292772,4.141666666666667,65336.0,70040.78323072336,16.379278833607806,11.156832968957527,1055,8.132896618626814,8988,69.28765384665196,4046,31.1902367004399,23169,178.6076604331419,19679,151.70357588431952,153922,1186.5703443907835,21414,165.07852909125558,0.5422,8.163271592816013,15.055845249014439,6.4228,1.80208,8.22488,1060.0,1955.0,,
Pennsylvania,PA,2023,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,20,13009406.0,34871.0,268.0445210181003,203662.0,1565.4980711648172,3.658333333333333,68649.0,70675.59375358956,16.381183192259588,11.165855583709233,873,6.70624297448071,8180,62.837419852522565,3537,27.17065452547339,22281,171.15899165453,17925,137.69691330763658,151406,1163.0760868204197,34331,263.7251174764001,0.54504,8.27333755270988,15.17930826755313,5.32351,1.69769,7.0212,1077.0,1976.0,,
Pennsylvania,PA,2024,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,20,13045848.0,32123.0,246.23159797661293,187680.0,1438.6186317669806,3.8083333333333336,71148.0,71148.0,16.383980480189514,11.172517493495368,652,4.985185511980464,6726,51.426929069908894,3636,27.80081981834504,21109,161.39920394539203,15258,116.6625161684017,147763,1129.7944276177443,24659,188.5424686195188,,,,,,,,,,
Rhode Island,RI,1979,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,950382.0,3485.0,366.6946554122448,50114.0,5273.037578573668,6.308333333333334,8742.0,37782.08091389208,13.764619288017226,10.53959021931347,30,3.2292787944025836,1019,109.68783638320774,141,15.17761033369214,2295,247.0398277717976,14400,1550.05382131324,28347,3051.345532831001,7367,793.0032292787944,0.324561404,3.9066166577500785,12.036602675229972,1.58376351,2.217268914,3.801032424,37.0,114.0,,
Rhode Island,RI,1980,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,948773.0,3864.0,407.2628542338368,52249.0,5507.007471755625,7.216666666666666,9901.0,37700.89680153753,13.762924849822376,10.537439160992369,42,4.440520809654961,1122,118.62534162935395,162,17.127723122954848,2538,268.33432892629264,16233,1716.2612929316424,28037,2964.2590938165745,7979,843.5932271484984,0.20754717,2.322747937505411,11.191421880707889,1.794850679,4.012019165,5.806869844,22.0,106.0,0.113,0.047
Rhode Island,RI,1981,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,953013.0,4205.0,441.2321762662209,51504.0,5404.333414129713,7.591666666666666,10971.0,37847.31583394428,13.767383823676564,10.541315340471003,40,4.201680672268908,1257,132.03781512605042,170,17.857142857142858,2738,287.60504201680675,15755,1654.9369747899161,27525,2891.2815126050423,8224,863.8655462184875,0.269230769,2.938753233940501,10.915369154636146,1.889198508,3.253619652,5.142818159,28.0,104.0,0.152,0.047
Rhode Island,RI,1982,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,954170.0,3849.0,403.3872370751543,47539.0,4982.235869918359,9.841666666666669,11799.0,38342.45167645027,13.768597131620202,10.55431296021118,35,3.653444676409186,1099,114.71816283924842,186,19.41544885177453,2529,263.9874739039666,13414,1400.2087682672234,27077,2826.4091858037577,7048,735.6993736951983,0.268518519,3.025825946144472,11.26859317874493,1.982437689,1.773760037,3.756197726,29.0,108.0,0.146,0.047
Rhode Island,RI,1983,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,956382.0,3392.0,354.6699958803072,44410.0,4643.542015638102,8.458333333333334,12741.0,40135.51472635984,13.770912693812033,10.60001687535848,26,2.7225130890052354,1078,112.87958115183247,160,16.75392670157068,2128,222.82722513089007,12722,1332.1465968586388,25463,2666.282722513089,6225,651.8324607329844,0.272727273,2.800693327192554,10.269208866372699,1.452211355,2.282046415,3.73425777,27.0,99.0,0.157,0.038
Rhode Island,RI,1984,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,961894.0,3220.0,334.75622053989315,42706.0,4439.7823460797135,5.391666666666667,13890.0,41923.67737331623,13.77665953646661,10.643606038747537,33,3.4303534303534304,1091,113.40956340956342,205,21.30977130977131,1891,196.56964656964655,11396,1184.6153846153848,24654,2562.785862785863,6656,691.8918918918919,0.252631579,2.47504841813468,9.79706665511644,1.134397192,2.78442947,3.918826662,24.0,95.0,0.155,0.036
Rhode Island,RI,1985,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,968955.0,3355.0,346.2493098234696,42368.0,4372.545680655964,4.633333333333334,14864.0,43334.661239157365,13.783973450166068,10.676708084280648,35,3.615702479338843,1122,115.9090909090909,253,26.136363636363633,1945,200.92975206611573,11929,1232.3347107438017,24119,2491.6322314049585,6320,652.8925619834711,0.237113402,2.3582269824230067,9.945565969349202,1.537974119,2.358226982,3.896201101,23.0,97.0,0.129,0.031
Rhode Island,RI,1986,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,977341.0,3271.0,334.6835955925312,44528.0,4556.035201633821,4.05,15799.0,45182.25938008053,13.792590897764564,10.7184597971842,34,3.487179487179487,1157,118.66666666666666,209,21.435897435897434,1871,191.8974358974359,12616,1293.948717948718,25041,2568.3076923076924,6871,704.7179487179487,0.353535354,3.5680061981364815,10.092360389014619,1.93691765,2.242746753,4.179664404,35.0,99.0,0.171,0.038
Rhode Island,RI,1987,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,989604.0,3547.0,358.42619876233323,48568.0,4907.821714544404,3.725,16655.0,45984.82880299252,13.805060142089433,10.736066812441807,35,3.5496957403651117,1062,107.7079107505071,241,24.442190669371197,2209,224.03651115618663,14208,1440.973630831643,26635,2701.31845841785,7725,783.4685598377283,0.338582677,4.358530708889679,12.872869768116031,2.331307123,2.432668303,4.763975426,43.0,127.0,0.183,0.036
Rhode Island,RI,1988,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,996408.0,3947.0,396.1228733611131,47837.0,4800.944994419956,2.958333333333333,18289.0,48507.51021066724,13.811912091241986,10.789473914642077,41,4.1206030150753765,1146,115.17587939698493,303,30.452261306532662,2457,246.93467336683418,12550,1261.3065326633166,27049,2718.492462311558,8238,827.9396984924622,0.323232323,3.225149717497042,9.977806938506474,1.814146716,2.620434145,4.434580862,32.0,99.0,0.175,0.031
Rhode Island,RI,1989,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1000666.0,3772.0,376.94895199796935,48372.0,4833.980568941085,3.9,19816.0,50154.58511934378,13.816176336284697,10.822865217313357,49,4.909819639278557,1122,112.4248496993988,266,26.653306613226455,2335,233.9679358717435,12045,1206.9138276553108,27104,2715.8316633266536,9223,924.1482965931865,0.38,3.8082524831309446,10.021717060870907,1.904126242,3.206949459,5.111075701,38.0,100.0,0.236,0.031
Rhode Island,RI,1990,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1004649.0,4334.0,431.394447214898,49378.0,4914.950395610805,6.2250000000000005,20309.0,48759.96734613177,13.82014878474068,10.794664913909417,48,4.783430197794838,1224,121.97747004376838,248,24.714389355273333,2814,280.42859534572244,12755,1271.096920268191,27046,2695.2636068658167,9577,954.3939792558577,0.299212598,3.786882239920914,12.656159064998844,2.59102469,2.491369895,5.082394585,38.0,127.0,0.188,0.031
Rhode Island,RI,1991,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1003990.0,4638.0,461.9567923983306,45957.0,4577.436030239345,8.283333333333333,20431.0,47068.547685434525,13.819492619024846,10.759360279562577,37,3.685258964143426,1234,122.90836653386455,310,30.876494023904385,3057,304.48207171314743,11320,1127.4900398406376,26664,2655.776892430279,7973,794.1235059760957,0.353658537,2.87712826882696,8.135328208407266,2.281860351,2.083437712,4.365298063,29.0,82.0,0.216,0.031
Rhode Island,RI,1992,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1000571.0,3965.0,396.2737277014824,42044.0,4202.000657624497,9.0,21305.0,47633.23233949041,13.816081395005805,10.77128595501297,36,3.582089552238806,950,94.5273631840796,311,30.9452736318408,2668,265.4726368159204,10529,1047.6616915422885,24052,2393.233830845771,7463,742.5870646766169,0.383561644,2.765609644075916,7.210339429197923,1.876663687,1.284033049,3.160696736,28.0,73.0,0.246,0.047
Rhode Island,RI,1993,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,997852.0,4017.0,402.5647089949211,40973.0,4106.119945643242,7.649999999999999,22149.0,48092.06224952415,13.813360247703388,10.780872416478145,39,3.9,1011,101.1,286,28.6,2681,268.09999999999997,10409,1040.9,24101,2410.1,6463,646.3,0.333333333,2.9500831185918663,8.850249355775599,2.655074807,1.770049871,4.425124678,30.0,90.0,0.192,0.038
Rhode Island,RI,1994,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,993412.0,3744.0,376.8829045753424,37323.0,3757.051454985444,6.675,22689.0,48018.20005734525,13.80890076130862,10.77933538588542,41,4.112337011033099,870,87.2617853560682,273,27.382146439317957,2560,256.7703109327984,9101,912.83851554664,23039,2310.8324974924776,5183,519.8595787362086,0.341463415,2.7413193186646643,8.028149433232231,2.643415057,2.15389375,4.797308808,28.0,82.0,0.214,0.047
Rhode Island,RI,1995,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,989203.0,3643.0,368.27627898419234,38378.0,3879.689002156281,6.3,23873.0,49145.24553975719,13.80465484737854,10.802535387218937,33,3.3333333333333335,914,92.32323232323232,267,26.96969696969697,2429,245.35353535353536,9234,932.7272727272727,24780,2503.030303030303,4364,440.8080808080808,0.393258427,3.4116668283146905,8.675381363428784,2.241952487,0.974761951,3.216714438,35.0,89.0,0.226,0.047
Rhode Island,RI,1996,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,987858.0,3437.0,347.924499270138,36099.0,3654.2701481387,5.183333333333334,24599.0,49195.09877384052,13.803294241704265,10.80354927910028,25,2.525252525252525,824,83.23232323232322,287,28.98989898989899,2301,232.42424242424244,8135,821.7171717171717,23367,2360.3030303030305,4597,464.34343434343435,0.43373494,3.4938668079741686,8.055304029496,1.455777837,1.261674125,2.717451962,36.0,83.0,0.178,0.038
Rhode Island,RI,1997,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,986966.0,3292.0,333.5474575618613,32777.0,3320.985727978471,5.3500000000000005,25898.0,50609.90574884493,13.802390870000597,10.831902601903383,25,2.532928064842958,707,71.63120567375887,363,36.77811550151976,2197,222.59371833839919,7083,717.629179331307,21499,2178.2168186423505,4195,425.02532928064846,0.347222222,2.4157798741378684,6.9574460375170615,1.35283673,1.15957434,2.512411069,25.0,72.0,0.146,0.033
Rhode Island,RI,1998,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,987704.0,3084.0,312.2392943634935,31672.0,3206.628706576059,4.583333333333333,27493.0,52908.36069423855,13.803138336700714,10.876316652508322,24,2.42914979757085,659,66.70040485829959,351,35.526315789473685,2050,207.48987854251013,6452,653.0364372469635,21391,2165.0809716599188,3829,387.5506072874494,0.302325581,2.501568290890058,8.274418192944038,0.96214165,1.15456998,2.116711631,26.0,86.0,0.147,0.047
Rhode Island,RI,1999,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,990819.0,2840.0,286.63156439268926,32657.0,3295.9602106943853,4.183333333333334,28432.0,53541.168232116055,13.80628715283657,10.888206136636745,36,3.6333578584988784,788,79.53016645825322,391,39.46230340758503,1625,164.00573666835214,6341,639.9756161317052,22284,2249.0485144108056,4032,406.93608015187436,0.364583333,3.35302517115996,9.196869040895889,2.011815103,1.437010788,3.44882589,35.0,96.0,0.166,0.036
Rhode Island,RI,2000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1050268.0,3121.0,297.16224811191046,33323.0,3172.809225835691,4.05,30350.0,55291.5221894207,13.864555927661243,10.920374869960796,45,4.292586512311615,922,87.95032809669576,412,39.301014290497456,1742,166.17079343215184,6620,631.4871713667309,22038,2102.222701296075,4665,444.9981351096375,0.36,2.575551907386969,7.154310853852692,2.575551907,1.144689737,3.720241644,27.0,75.0,0.153,0.029
Rhode Island,RI,2001,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1057142.0,3278.0,310.08133249837766,35742.0,3381.002741353574,4.491666666666666,31795.0,56337.20805365969,13.871079598307944,10.939110484889357,39,3.680429270170876,986,93.04880154842266,416,39.257912215156004,1837,173.3576556231769,6824,643.9807522986168,23875,2253.0833032135806,5043,475.9078156274801,0.284090909,2.3774786197698514,8.368724741589876,1.901982896,1.616685461,3.518668357,25.0,88.0,0.134,0.021
Rhode Island,RI,2002,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1065995.0,3051.0,286.2114737874005,35342.0,3315.4001660420545,5.05,32801.0,57206.89528261675,13.879419193265408,10.95442971700159,41,3.8377798537150642,916,85.7416181951951,395,36.97373273701099,1699,159.03385296248524,6415,600.4721405263937,24051,2251.279103943927,4876,456.4149894320647,0.348837209,2.8442776934185554,8.153596054466524,2.370231411,1.706566616,4.076798027,30.0,86.0,0.136,0.021
Rhode Island,RI,2003,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1071342.0,3074.0,286.929850598595,32231.0,3008.4697510225496,5.525,34256.0,58402.41520289856,13.88442262618673,10.97511252417519,25,2.3232387062720012,830,77.13152504823043,505,46.929421866694426,1714,159.2812457020084,5524,513.3428245378614,22320,2074.187516959643,4387,407.68192817661077,0.142857143,1.1342535595476029,7.939774916833222,1.984943729,0.75616904,2.741112769,12.0,84.0,0.074,0.032
Rhode Island,RI,2004,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1074579.0,2673.0,248.7485796763197,31166.0,2900.298628579192,5.283333333333333,35867.0,59560.168391195024,13.887439514930689,10.994742314047055,26,2.407594664770223,731,67.6904499979628,320,29.631934335633513,1596,147.78927249897214,5465,506.0578785757411,21623,2002.285362935636,4078,377.62196318972957,0.258823529,2.0731644870462826,8.009953699951547,1.696225489,1.036582244,2.732807733,22.0,85.0,0.116,0.019
Rhode Island,RI,2005,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1067916.0,2710.0,253.7652774188232,29287.0,2742.4441622749355,5.141666666666667,36746.0,59032.875549675664,13.88121964372368,10.985849780408868,34,3.1669769993638104,776,72.28159269136226,323,30.086281493956196,1577,146.89184494108025,5319,495.44560763576783,19567,1822.5952631338728,4401,409.937228652945,0.267605634,1.7850518821524568,6.6704570333065485,1.785051882,1.221351288,3.00640317,19.0,71.0,0.124,0.044
Rhode Island,RI,2006,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1063096.0,2460.0,231.39961019512825,27914.0,2625.727121539353,5.258333333333334,38719.0,60260.86401041882,13.876695963688489,11.006438150623636,27,2.52901340377104,740,69.31370069594702,289,27.06981013666039,1404,131.50869699609407,5453,510.76704039864745,18852,1765.8133588108017,3609,338.0447916373957,0.3,2.52901340377104,8.4300446792368,1.779676099,1.873343262,3.653019361,27.0,90.0,0.129,0.044
